"Date","Price","Open","High","Low","Vol.","Change %"
"04/11/2018","241.88","242.13","243.58","241.39","4.73M","-0.87%"
"04/12/2018","244.81","243.66","245.82","243.44","4.74M","1.21%"
"04/13/2018","243.58","246.42","246.46","242.33","5.22M","-0.50%"
"04/16/2018","245.62","245.12","246.67","244.72","4.02M","0.84%"
"04/17/2018","247.80","248.15","248.48","247.27","3.82M","0.89%"
"04/18/2018","247.38","247.88","248.22","247.08","3.65M","-0.17%"
"04/19/2018","246.57","246.92","247.58","245.49","3.72M","-0.33%"
"04/20/2018","244.48","246.37","246.66","243.59","3.40M","-0.85%"
"04/23/2018","244.35","245.06","245.18","243.14","2.49M","-0.05%"
"04/24/2018","240.09","245.39","245.56","238.12","7.09M","-1.74%"
"04/25/2018","240.70","240.29","241.33","238.09","5.27M","0.25%"
"04/26/2018","243.12","241.43","243.88","241.12","3.85M","1.01%"
"04/27/2018","242.95","242.97","243.44","241.77","3.21M","-0.07%"
"04/30/2018","241.54","244.10","244.84","241.51","3.48M","-0.58%"
"05/01/2018","240.76","240.69","240.89","237.91","4.40M","-0.32%"
"05/02/2018","239.11","240.61","241.70","238.72","2.73M","-0.69%"
"05/03/2018","239.10","237.92","239.83","235.12","6.18M","0.00%"
"05/04/2018","242.52","238.11","243.22","237.68","3.60M","1.43%"
"05/07/2018","243.42","243.50","244.67","242.49","2.98M","0.37%"
"05/08/2018","243.42","243.17","243.98","241.84","2.93M","0.00%"
"05/09/2018","245.40","244.23","245.85","243.21","3.67M","0.81%"
"05/10/2018","247.46","246.00","248.11","245.97","3.88M","0.84%"
"05/11/2018","248.54","247.70","248.94","247.38","3.29M","0.44%"
"05/14/2018","249.27","249.41","250.20","248.85","4.29M","0.29%"
"05/15/2018","247.31","248.07","248.18","246.49","4.76M","-0.79%"
"05/16/2018","247.97","247.18","248.28","246.97","2.03M","0.27%"
"05/17/2018","247.74","247.80","248.89","246.88","2.06M","-0.09%"
"05/18/2018","247.00","246.97","247.53","246.42","2.41M","-0.30%"
"05/21/2018","249.94","249.22","250.67","249.21","4.06M","1.19%"
"05/22/2018","248.18","250.37","250.43","247.92","2.33M","-0.70%"
"05/23/2018","248.63","246.83","248.70","246.47","3.49M","0.18%"
"05/24/2018","247.91","248.13","248.43","245.85","3.45M","-0.29%"
"05/25/2018","247.37","247.41","248.10","246.71","4.21M","-0.22%"
"05/29/2018","243.45","245.38","246.21","242.31","6.44M","-1.58%"
"05/30/2018","246.70","245.17","247.16","244.58","4.19M","1.33%"
"05/31/2018","244.18","246.00","246.02","243.51","5.36M","-1.02%"
"06/01/2018","246.36","246.14","246.83","245.65","3.57M","0.89%"
"06/04/2018","248.20","247.72","248.67","247.54","3.06M","0.75%"
"06/05/2018","248.15","248.16","248.48","247.16","2.82M","-0.02%"
"06/06/2018","251.52","249.24","251.53","248.55","4.10M","1.36%"
"06/07/2018","252.53","252.22","253.37","251.74","4.29M","0.40%"
"06/08/2018","253.27","251.96","253.41","251.77","4.45M","0.29%"
"06/11/2018","253.39","253.62","254.16","253.02","4.20M","0.05%"
"06/12/2018","253.30","253.74","253.77","252.56","6.53M","-0.04%"
"06/13/2018","252.18","253.42","253.75","252.03","3.82M","-0.44%"
"06/14/2018","251.99","253.16","253.51","251.54","5.01M","-0.08%"
"06/15/2018","250.74","250.27","251.19","248.77","6.34M","-0.50%"
"06/18/2018","249.73","248.80","249.90","248.14","4.08M","-0.40%"
"06/19/2018","246.88","246.60","247.23","245.53","5.51M","-1.14%"
"06/20/2018","246.46","247.96","247.98","246.12","4.71M","-0.17%"
"06/21/2018","244.50","245.83","245.94","243.93","4.68M","-0.80%"
"06/22/2018","245.69","245.92","246.51","245.44","3.65M","0.49%"
"06/25/2018","242.31","244.18","244.40","240.70","9.54M","-1.38%"
"06/26/2018","242.67","242.92","243.69","242.27","3.83M","0.15%"
"06/27/2018","241.12","243.27","245.58","241.01","6.15M","-0.64%"
"06/28/2018","242.08","240.47","242.96","239.83","5.52M","0.40%"
"06/29/2018","242.73","243.48","244.96","242.59","3.97M","0.27%"
"07/02/2018","242.73","240.92","243.04","240.62","5.70M","0.00%"
"07/03/2018","241.66","244.06","244.30","241.35","3.14M","-0.44%"
"07/05/2018","243.55","243.13","243.67","241.69","3.29M","0.78%"
"07/06/2018","244.60","243.31","245.20","242.81","3.55M","0.43%"
"07/09/2018","247.84","245.78","248.00","245.76","3.68M","1.32%"
"07/10/2018","249.23","248.52","249.48","248.45","3.47M","0.56%"
"07/11/2018","247.08","247.34","248.16","246.64","4.41M","-0.86%"
"07/12/2018","249.30","249.07","249.44","248.17","3.18M","0.90%"
"07/13/2018","250.20","249.24","250.46","248.93","3.02M","0.36%"
"07/16/2018","250.67","250.39","250.75","249.83","1.88M","0.19%"
"07/17/2018","251.28","250.55","251.57","249.90","2.96M","0.24%"
"07/18/2018","252.03","251.39","252.16","251.02","2.12M","0.30%"
"07/19/2018","250.79","251.22","251.62","250.61","2.54M","-0.49%"
"07/20/2018","250.44","249.82","251.04","249.68","2.69M","-0.14%"
"07/23/2018","250.26","250.21","250.60","249.62","1.79M","-0.07%"
"07/24/2018","252.21","251.26","252.66","251.06","5.49M","0.78%"
"07/25/2018","254.02","251.57","254.16","250.93","4.70M","0.72%"
"07/26/2018","255.12","254.52","255.68","254.45","4.17M","0.43%"
"07/27/2018","254.26","255.11","255.60","253.48","5.85M","-0.34%"
"07/30/2018","252.87","254.53","254.79","252.67","4.48M","-0.55%"
"07/31/2018","254.17","253.69","254.68","253.60","3.74M","0.51%"
"08/01/2018","253.11","253.90","254.64","252.56","3.16M","-0.42%"
"08/02/2018","253.10","251.45","253.41","251.03","4.13M","0.00%"
"08/03/2018","254.39","253.04","254.50","253.04","2.47M","0.51%"
"08/06/2018","254.85","254.22","255.24","253.63","2.31M","0.18%"
"08/07/2018","256.12","255.98","256.76","255.65","2.39M","0.50%"
"08/08/2018","255.62","255.97","256.12","255.38","1.88M","-0.20%"
"08/09/2018","255.16","255.76","256.23","255.00","1.68M","-0.18%"
"08/10/2018","253.30","253.68","253.90","252.40","4.80M","-0.73%"
"08/13/2018","252.04","253.57","253.96","251.70","3.69M","-0.50%"
"08/14/2018","253.21","252.76","253.55","252.23","2.82M","0.46%"
"08/15/2018","251.76","251.84","252.20","249.86","5.80M","-0.57%"
"08/16/2018","255.94","254.37","256.41","254.28","7.92M","1.66%"
"08/17/2018","256.51","255.23","257.12","255.03","3.90M","0.22%"
"08/20/2018","257.43","257.11","257.72","256.97","2.93M","0.36%"
"08/21/2018","258.07","257.93","258.70","257.76","3.29M","0.25%"
"08/22/2018","257.18","258.00","258.20","257.05","3.85M","-0.34%"
"08/23/2018","256.49","256.80","257.56","255.98","2.81M","-0.27%"
"08/24/2018","257.85","257.24","258.18","256.99","3.63M","0.53%"
"08/27/2018","260.58","259.25","260.64","259.25","4.11M","1.06%"
"08/28/2018","260.64","261.30","261.32","260.35","2.71M","0.02%"
"08/29/2018","261.33","260.80","261.77","260.44","2.43M","0.26%"
"08/30/2018","260.01","260.74","261.15","259.45","3.87M","-0.51%"
"08/31/2018","259.85","259.59","260.49","258.98","3.08M","-0.06%"
"09/04/2018","259.73","259.22","259.92","258.21","2.94M","-0.05%"
"09/05/2018","259.92","259.22","260.31","258.92","3.28M","0.07%"
"09/06/2018","260.29","260.14","261.05","259.04","3.88M","0.14%"
"09/07/2018","259.54","259.33","260.34","258.46","3.80M","-0.29%"
"09/10/2018","258.94","260.52","260.65","258.86","2.25M","-0.23%"
"09/11/2018","260.03","258.10","260.51","257.82","3.07M","0.42%"
"09/12/2018","260.25","260.15","261.77","259.58","4.97M","0.08%"
"09/13/2018","261.78","261.42","262.22","260.99","2.47M","0.59%"
"09/14/2018","261.89","262.01","262.47","261.02","3.08M","0.04%"
"09/17/2018","260.98","261.72","262.19","260.64","2.47M","-0.35%"
"09/18/2018","262.91","261.25","263.53","261.18","3.00M","0.74%"
"09/19/2018","264.42","263.10","264.99","263.10","4.00M","0.57%"
"09/20/2018","267.04","266.00","267.31","265.99","5.25M","0.99%"
"09/21/2018","267.12","267.55","267.61","266.59","3.94M","0.03%"
"09/24/2018","265.42","266.68","266.70","265.25","3.78M","-0.64%"
"09/25/2018","264.73","266.03","266.12","264.53","1.82M","-0.26%"
"09/26/2018","263.78","264.81","265.84","263.27","3.37M","-0.36%"
"09/27/2018","264.25","264.25","265.37","263.59","2.44M","0.18%"
"09/28/2018","264.40","263.56","264.94","263.50","3.29M","0.06%"
"10/01/2018","266.73","266.10","267.15","265.74","5.83M","0.88%"
"10/02/2018","267.57","266.11","268.02","266.05","4.55M","0.31%"
"10/03/2018","267.95","268.77","269.28","267.67","5.83M","0.14%"
"10/04/2018","266.25","267.69","267.71","264.58","8.72M","-0.63%"
"10/05/2018","264.32","266.34","266.62","262.90","7.48M","-0.72%"
"10/08/2018","264.83","263.25","265.21","262.08","6.24M","0.19%"
"10/09/2018","264.23","264.38","265.32","263.14","4.56M","-0.23%"
"10/10/2018","256.06","264.04","264.12","255.80","12.29M","-3.09%"
"10/11/2018","250.27","254.73","256.73","248.86","15.27M","-2.26%"
"10/12/2018","253.30","254.36","254.61","249.93","8.63M","1.21%"
"10/15/2018","252.34","252.87","254.74","252.34","5.50M","-0.38%"
"10/16/2018","257.92","254.62","258.11","253.98","7.10M","2.21%"
"10/17/2018","256.97","256.92","258.02","254.67","6.82M","-0.37%"
"10/18/2018","253.68","256.11","256.86","252.32","8.69M","-1.28%"
"10/19/2018","254.32","254.23","255.98","253.34","6.62M","0.25%"
"10/22/2018","253.04","255.07","255.44","252.20","4.66M","-0.50%"
"10/23/2018","251.67","249.04","252.93","247.52","7.36M","-0.54%"
"10/24/2018","245.64","252.40","252.89","245.18","7.62M","-2.40%"
"10/25/2018","249.77","247.33","250.93","246.25","5.92M","1.68%"
"10/26/2018","246.53","247.38","249.04","244.31","5.88M","-1.30%"
"10/29/2018","244.47","248.72","250.24","241.05","6.83M","-0.84%"
"10/30/2018","248.70","244.44","248.94","244.09","6.15M","1.73%"
"10/31/2018","251.19","250.94","253.22","250.39","5.38M","1.00%"
"11/01/2018","253.73","252.15","253.83","250.91","3.27M","1.01%"
"11/02/2018","252.46","255.38","255.60","250.58","6.41M","-0.50%"
"11/05/2018","254.48","252.84","254.93","252.50","2.83M","0.80%"
"11/06/2018","256.23","254.53","256.38","254.33","2.19M","0.69%"
"11/07/2018","261.78","258.46","261.86","257.50","4.46M","2.17%"
"11/08/2018","262.10","261.53","262.97","260.97","4.02M","0.12%"
"11/09/2018","260.09","261.16","261.45","259.04","4.39M","-0.77%"
"11/12/2018","254.22","259.70","259.92","253.68","10.15M","-2.26%"
"11/13/2018","253.06","253.83","255.37","252.23","3.94M","-0.46%"
"11/14/2018","250.91","255.02","255.29","249.67","5.61M","-0.85%"
"11/15/2018","253.22","250.20","254.00","248.35","5.67M","0.92%"
"11/16/2018","254.05","251.79","254.96","251.34","4.53M","0.33%"
